COD_MUN;NOME_MUN;POP;REGIAO;TAM_MUN
1714203;Natividade - TO;    9250;Norte;Ate 50 mil hab.
1714302;Nazaré - TO;    3834;Norte;Ate 50 mil hab.
1714880;Nova Olinda - TO;   11917;Norte;Ate 50 mil hab.
1715002;Nova Rosalândia - TO;    4304;Norte;Ate 50 mil hab.
1715101;Novo Acordo - TO;    4397;Norte;Ate 50 mil hab.
1715150;Novo Alegre - TO;    2332;Norte;Ate 50 mil hab.
1715259;Novo Jardim - TO;    2745;Norte;Ate 50 mil hab.
1715507;Oliveira de Fátima - TO;    1118;Norte;Ate 50 mil hab.
1715705;Palmeirante - TO;    6131;Norte;Ate 50 mil hab.
1715754;Palmeirópolis - TO;    7676;Norte;Ate 50 mil hab.
1716109;Paraíso do Tocantins - TO;   51891;Norte;De 50 mil a 200 mil hab.
1716208;Paranã - TO;   10437;Norte;Ate 50 mil hab.
1716307;Pau D'Arco - TO;    4867;Norte;Ate 50 mil hab.
1716505;Pedro Afonso - TO;   13773;Norte;Ate 50 mil hab.
1716604;Peixe - TO;   11873;Norte;Ate 50 mil hab.
1716653;Pequizeiro - TO;    5512;Norte;Ate 50 mil hab.
1716703;Colméia - TO;    8141;Norte;Ate 50 mil hab.
1717008;Pindorama do Tocantins - TO;    4430;Norte;Ate 50 mil hab.
1717206;Piraquê - TO;    3033;Norte;Ate 50 mil hab.
1717503;Pium - TO;    7743;Norte;Ate 50 mil hab.
1717800;Ponte Alta do Bom Jesus - TO;    4591;Norte;Ate 50 mil hab.
1717909;Ponte Alta do Tocantins - TO;    8116;Norte;Ate 50 mil hab.
1718006;Porto Alegre do Tocantins - TO;    3170;Norte;Ate 50 mil hab.
1718204;Porto Nacional - TO;   53316;Norte;De 50 mil a 200 mil hab.
1718303;Praia Norte - TO;    8498;Norte;Ate 50 mil hab.
1718402;Presidente Kennedy - TO;    3676;Norte;Ate 50 mil hab.
1718451;Pugmil - TO;    2717;Norte;Ate 50 mil hab.
1718501;Recursolândia - TO;    4342;Norte;Ate 50 mil hab.
1718550;Riachinho - TO;    4684;Norte;Ate 50 mil hab.
1718659;Rio da Conceição - TO;    2171;Norte;Ate 50 mil hab.
1718709;Rio dos Bois - TO;    2856;Norte;Ate 50 mil hab.
1718758;Rio Sono - TO;    6488;Norte;Ate 50 mil hab.
1718808;Sampaio - TO;    4794;Norte;Ate 50 mil hab.
1718840;Sandolândia - TO;    3373;Norte;Ate 50 mil hab.
1718865;Santa Fé do Araguaia - TO;    7595;Norte;Ate 50 mil hab.
1718881;Santa Maria do Tocantins - TO;    3486;Norte;Ate 50 mil hab.
1718899;Santa Rita do Tocantins - TO;    2386;Norte;Ate 50 mil hab.
1718907;Santa Rosa do Tocantins - TO;    4846;Norte;Ate 50 mil hab.
1719004;Santa Tereza do Tocantins - TO;    2897;Norte;Ate 50 mil hab.
1720002;Santa Terezinha do Tocantins - TO;    2530;Norte;Ate 50 mil hab.
1720101;São Bento do Tocantins - TO;    5391;Norte;Ate 50 mil hab.
1720150;São Félix do Tocantins - TO;    1598;Norte;Ate 50 mil hab.
1720200;São Miguel do Tocantins - TO;   12294;Norte;Ate 50 mil hab.
1720259;São Salvador do Tocantins - TO;    3094;Norte;Ate 50 mil hab.
1720309;São Sebastião do Tocantins - TO;    4852;Norte;Ate 50 mil hab.
1720499;São Valério - TO;    3904;Norte;Ate 50 mil hab.
1720655;Silvanópolis - TO;    5428;Norte;Ate 50 mil hab.
1720804;Sítio Novo do Tocantins - TO;    8997;Norte;Ate 50 mil hab.
1720853;Sucupira - TO;    1986;Norte;Ate 50 mil hab.
1720903;Taguatinga - TO;   16825;Norte;Ate 50 mil hab.
1720937;Taipas do Tocantins - TO;    2166;Norte;Ate 50 mil hab.
1720978;Talismã - TO;    2812;Norte;Ate 50 mil hab.
1721000;Palmas - TO;  306296;Norte;De 200 mil a 500 mil hab.
1721109;Tocantínia - TO;    7617;Norte;Ate 50 mil hab.
1721208;Tocantinópolis - TO;   22845;Norte;Ate 50 mil hab.
1721257;Tupirama - TO;    1922;Norte;Ate 50 mil hab.
1721307;Tupiratins - TO;    2729;Norte;Ate 50 mil hab.
1722081;Wanderlândia - TO;   11734;Norte;Ate 50 mil hab.
1722107;Xambioá - TO;   11520;Norte;Ate 50 mil hab.
2100055;Açailândia - MA;  113121;Nordeste;De 50 mil a 200 mil hab.
2100105;Afonso Cunha - MA;    6578;Nordeste;Ate 50 mil hab.
2100154;Água Doce do Maranhão - MA;   12652;Nordeste;Ate 50 mil hab.
2100204;Alcântara - MA;   22112;Nordeste;Ate 50 mil hab.
2100303;Aldeias Altas - MA;   26757;Nordeste;Ate 50 mil hab.
2100402;Altamira do Maranhão - MA;    8189;Nordeste;Ate 50 mil hab.
2100436;Alto Alegre do Maranhão - MA;   27858;Nordeste;Ate 50 mil hab.
2100477;Alto Alegre do Pindaré - MA;   31943;Nordeste;Ate 50 mil hab.
2100501;Alto Parnaíba - MA;   11212;Nordeste;Ate 50 mil hab.
2100550;Amapá do Maranhão - MA;    7005;Nordeste;Ate 50 mil hab.
2100600;Amarante do Maranhão - MA;   41729;Nordeste;Ate 50 mil hab.
2100709;Anajatuba - MA;   26988;Nordeste;Ate 50 mil hab.
2100808;Anapurus - MA;   15894;Nordeste;Ate 50 mil hab.
2100832;Apicum-Açu - MA;   17413;Nordeste;Ate 50 mil hab.
2100873;Araguanã - MA;   15551;Nordeste;Ate 50 mil hab.
2100907;Araioses - MA;   46771;Nordeste;Ate 50 mil hab.
2100956;Arame - MA;   32764;Nordeste;Ate 50 mil hab.
2101004;Arari - MA;   29932;Nordeste;Ate 50 mil hab.
2101103;Axixá - MA;   12183;Nordeste;Ate 50 mil hab.
2101202;Bacabal - MA;  104790;Nordeste;De 50 mil a 200 mil hab.
2101251;Bacabeira - MA;   17252;Nordeste;Ate 50 mil hab.
2101301;Bacuri - MA;   18654;Nordeste;Ate 50 mil hab.
2101350;Bacurituba - MA;    5670;Nordeste;Ate 50 mil hab.
2101400;Balsas - MA;   95929;Nordeste;De 50 mil a 200 mil hab.
2101509;Barão de Grajaú - MA;   18924;Nordeste;Ate 50 mil hab.
2101608;Barra do Corda - MA;   88492;Nordeste;De 50 mil a 200 mil hab.
2101707;Barreirinhas - MA;   63217;Nordeste;De 50 mil a 200 mil hab.
2101731;Belágua - MA;    7528;Nordeste;Ate 50 mil hab.
2101772;Bela Vista do Maranhão - MA;   11279;Nordeste;Ate 50 mil hab.
2101806;Benedito Leite - MA;    5638;Nordeste;Ate 50 mil hab.
2101905;Bequimão - MA;   21299;Nordeste;Ate 50 mil hab.
2101939;Bernardo do Mearim - MA;    6073;Nordeste;Ate 50 mil hab.
2101970;Boa Vista do Gurupi - MA;    8382;Nordeste;Ate 50 mil hab.
2102002;Bom Jardim - MA;   41822;Nordeste;Ate 50 mil hab.
2102036;Bom Jesus das Selvas - MA;   34567;Nordeste;Ate 50 mil hab.
2102077;Bom Lugar - MA;   16438;Nordeste;Ate 50 mil hab.
2102101;Brejo - MA;   36651;Nordeste;Ate 50 mil hab.
2102150;Brejo de Areia - MA;    9014;Nordeste;Ate 50 mil hab.
2102200;Buriti - MA;   28798;Nordeste;Ate 50 mil hab.
2102309;Buriti Bravo - MA;   23939;Nordeste;Ate 50 mil hab.
2102325;Buriticupu - MA;   72983;Nordeste;De 50 mil a 200 mil hab.
2102358;Buritirana - MA;   15467;Nordeste;Ate 50 mil hab.
2102374;Cachoeira Grande - MA;    9478;Nordeste;Ate 50 mil hab.
2102408;Cajapió - MA;   11216;Nordeste;Ate 50 mil hab.
2102507;Cajari - MA;   19451;Nordeste;Ate 50 mil hab.
2102556;Campestre do Maranhão - MA;   14453;Nordeste;Ate 50 mil hab.
2102606;Cândido Mendes - MA;   20278;Nordeste;Ate 50 mil hab.
2102705;Cantanhede - MA;   22117;Nordeste;Ate 50 mil hab.
2102754;Capinzal do Norte - MA;   10935;Nordeste;Ate 50 mil hab.
2102804;Carolina - MA;   24165;Nordeste;Ate 50 mil hab.
2102903;Carutapera - MA;   23952;Nordeste;Ate 50 mil hab.
2103000;Caxias - MA;  165525;Nordeste;De 50 mil a 200 mil hab.
2103109;Cedral - MA;   10693;Nordeste;Ate 50 mil hab.
2103125;Central do Maranhão - MA;    8740;Nordeste;Ate 50 mil hab.
2103158;Centro do Guilherme - MA;   13670;Nordeste;Ate 50 mil hab.
2103174;Centro Novo do Maranhão - MA;   21840;Nordeste;Ate 50 mil hab.
2103208;Chapadinha - MA;   80195;Nordeste;De 50 mil a 200 mil hab.
2103257;Cidelândia - MA;   14777;Nordeste;Ate 50 mil hab.
2103307;Codó - MA;  123116;Nordeste;De 50 mil a 200 mil hab.
2103406;Coelho Neto - MA;   49621;Nordeste;Ate 50 mil hab.
2103505;Colinas - MA;   41312;Nordeste;Ate 50 mil hab.
2103554;Conceição do Lago-Açu - MA;   16400;Nordeste;Ate 50 mil hab.
2103604;Coroatá - MA;   65544;Nordeste;De 50 mil a 200 mil hab.
2103703;Cururupu - MA;   32626;Nordeste;Ate 50 mil hab.
2103752;Davinópolis - MA;   12916;Nordeste;Ate 50 mil hab.
2103802;Dom Pedro - MA;   23372;Nordeste;Ate 50 mil hab.
2103901;Duque Bacelar - MA;   11401;Nordeste;Ate 50 mil hab.
2104008;Esperantinópolis - MA;   17104;Nordeste;Ate 50 mil hab.
2104057;Estreito - MA;   42527;Nordeste;Ate 50 mil hab.
2104073;Feira Nova do Maranhão - MA;    8484;Nordeste;Ate 50 mil hab.
2104081;Fernando Falcão - MA;   10460;Nordeste;Ate 50 mil hab.
2104099;Formosa da Serra Negra - MA;   19258;Nordeste;Ate 50 mil hab.
2104107;Fortaleza dos Nogueiras - MA;   12647;Nordeste;Ate 50 mil hab.
2104206;Fortuna - MA;   15567;Nordeste;Ate 50 mil hab.
2104305;Godofredo Viana - MA;   11963;Nordeste;Ate 50 mil hab.
2104404;Gonçalves Dias - MA;   17944;Nordeste;Ate 50 mil hab.
2104503;Governador Archer - MA;   10886;Nordeste;Ate 50 mil hab.
2104552;Governador Edison Lobão - MA;   18520;Nordeste;Ate 50 mil hab.
2104602;Governador Eugênio Barros - MA;   16882;Nordeste;Ate 50 mil hab.
2104628;Governador Luiz Rocha - MA;    7841;Nordeste;Ate 50 mil hab.
2104651;Governador Newton Bello - MA;   10151;Nordeste;Ate 50 mil hab.
2104677;Governador Nunes Freire - MA;   25539;Nordeste;Ate 50 mil hab.
2104701;Graça Aranha - MA;    6261;Nordeste;Ate 50 mil hab.
2104800;Grajaú - MA;   70065;Nordeste;De 50 mil a 200 mil hab.
2104909;Guimarães - MA;   11997;Nordeste;Ate 50 mil hab.
2105005;Humberto de Campos - MA;   28932;Nordeste;Ate 50 mil hab.
2105104;Icatu - MA;   27269;Nordeste;Ate 50 mil hab.
2105153;Igarapé do Meio - MA;   14324;Nordeste;Ate 50 mil hab.
2105203;Igarapé Grande - MA;   11387;Nordeste;Ate 50 mil hab.
2105302;Imperatriz - MA;  259337;Nordeste;De 200 mil a 500 mil hab.
2105351;Itaipava do Grajaú - MA;   16005;Nordeste;Ate 50 mil hab.
2105401;Itapecuru Mirim - MA;   68723;Nordeste;De 50 mil a 200 mil hab.
2105427;Itinga do Maranhão - MA;   26068;Nordeste;Ate 50 mil hab.
2105450;Jatobá - MA;   10310;Nordeste;Ate 50 mil hab.
2105476;Jenipapo dos Vieiras - MA;   17040;Nordeste;Ate 50 mil hab.
2105500;João Lisboa - MA;   23740;Nordeste;Ate 50 mil hab.
2105609;Joselândia - MA;   16198;Nordeste;Ate 50 mil hab.
2105658;Junco do Maranhão - MA;    4392;Nordeste;Ate 50 mil hab.
2105708;Lago da Pedra - MA;   50616;Nordeste;De 50 mil a 200 mil hab.
2105807;Lago do Junco - MA;   10869;Nordeste;Ate 50 mil hab.
2105906;Lago Verde - MA;   16314;Nordeste;Ate 50 mil hab.
2105922;Lagoa do Mato - MA;   11265;Nordeste;Ate 50 mil hab.
2105948;Lago dos Rodrigues - MA;    8857;Nordeste;Ate 50 mil hab.
2105963;Lagoa Grande do Maranhão - MA;   11464;Nordeste;Ate 50 mil hab.
2105989;Lajeado Novo - MA;    7602;Nordeste;Ate 50 mil hab.
2106003;Lima Campos - MA;   11918;Nordeste;Ate 50 mil hab.
2106102;Loreto - MA;   12214;Nordeste;Ate 50 mil hab.
2106201;Luís Domingues - MA;    6984;Nordeste;Ate 50 mil hab.
2106300;Magalhães de Almeida - MA;   20029;Nordeste;Ate 50 mil hab.
2106326;Maracaçumé - MA;   21586;Nordeste;Ate 50 mil hab.
2106359;Marajá do Sena - MA;    7775;Nordeste;Ate 50 mil hab.
2106375;Maranhãozinho - MA;   16511;Nordeste;Ate 50 mil hab.
2106409;Mata Roma - MA;   16977;Nordeste;Ate 50 mil hab.
2106508;Matinha - MA;   23482;Nordeste;Ate 50 mil hab.
2106607;Matões - MA;   33943;Nordeste;Ate 50 mil hab.
2106631;Matões do Norte - MA;   17033;Nordeste;Ate 50 mil hab.
2106672;Milagres do Maranhão - MA;    8483;Nordeste;Ate 50 mil hab.
2106706;Mirador - MA;   21031;Nordeste;Ate 50 mil hab.
2106755;Miranda do Norte - MA;   28754;Nordeste;Ate 50 mil hab.
2106805;Mirinzal - MA;   15011;Nordeste;Ate 50 mil hab.
2106904;Monção - MA;   33664;Nordeste;Ate 50 mil hab.
2107001;Montes Altos - MA;    9111;Nordeste;Ate 50 mil hab.
2107100;Morros - MA;   19572;Nordeste;Ate 50 mil hab.
2107209;Nina Rodrigues - MA;   14642;Nordeste;Ate 50 mil hab.
2107258;Nova Colinas - MA;    5427;Nordeste;Ate 50 mil hab.
2107308;Nova Iorque - MA;    4682;Nordeste;Ate 50 mil hab.
2107357;Nova Olinda do Maranhão - MA;   21080;Nordeste;Ate 50 mil hab.
2107407;Olho d'Água das Cunhãs - MA;   19561;Nordeste;Ate 50 mil hab.
2107456;Olinda Nova do Maranhão - MA;   14836;Nordeste;Ate 50 mil hab.
2107506;Paço do Lumiar - MA;  123747;Nordeste;De 50 mil a 200 mil hab.
2107605;Palmeirândia - MA;   19781;Nordeste;Ate 50 mil hab.
2107704;Paraibano - MA;   21479;Nordeste;Ate 50 mil hab.
2107803;Parnarama - MA;   35008;Nordeste;Ate 50 mil hab.
2107902;Passagem Franca - MA;   19137;Nordeste;Ate 50 mil hab.
2108009;Pastos Bons - MA;   19583;Nordeste;Ate 50 mil hab.
2108058;Paulino Neves - MA;   16166;Nordeste;Ate 50 mil hab.
2108108;Paulo Ramos - MA;   21066;Nordeste;Ate 50 mil hab.
2108207;Pedreiras - MA;   39191;Nordeste;Ate 50 mil hab.
2108256;Pedro do Rosário - MA;   25354;Nordeste;Ate 50 mil hab.
2108306;Penalva - MA;   38731;Nordeste;Ate 50 mil hab.
2108405;Peri Mirim - MA;   14345;Nordeste;Ate 50 mil hab.
2108454;Peritoró - MA;   23364;Nordeste;Ate 50 mil hab.
2108504;Pindaré-Mirim - MA;   33065;Nordeste;Ate 50 mil hab.
2108603;Pinheiro - MA;   83777;Nordeste;De 50 mil a 200 mil hab.
2108702;Pio XII - MA;   21379;Nordeste;Ate 50 mil hab.
2108801;Pirapemas - MA;   18720;Nordeste;Ate 50 mil hab.
2108900;Poção de Pedras - MA;   17595;Nordeste;Ate 50 mil hab.
2109007;Porto Franco - MA;   24092;Nordeste;Ate 50 mil hab.
2109056;Porto Rico do Maranhão - MA;    5955;Nordeste;Ate 50 mil hab.
2109106;Presidente Dutra - MA;   48036;Nordeste;Ate 50 mil hab.
2109205;Presidente Juscelino - MA;   12838;Nordeste;Ate 50 mil hab.
2109239;Presidente Médici - MA;    7070;Nordeste;Ate 50 mil hab.
2109270;Presidente Sarney - MA;   19069;Nordeste;Ate 50 mil hab.
2109304;Presidente Vargas - MA;   11261;Nordeste;Ate 50 mil hab.
2109403;Primeira Cruz - MA;   15431;Nordeste;Ate 50 mil hab.
2109452;Raposa - MA;   31177;Nordeste;Ate 50 mil hab.
2109502;Riachão - MA;   20334;Nordeste;Ate 50 mil hab.
2109551;Ribamar Fiquene - MA;    7825;Nordeste;Ate 50 mil hab.
2109601;Rosário - MA;   42994;Nordeste;Ate 50 mil hab.
2109700;Sambaíba - MA;    5679;Nordeste;Ate 50 mil hab.
2109759;Santa Filomena do Maranhão - MA;    7826;Nordeste;Ate 50 mil hab.
2109809;Santa Helena - MA;   42483;Nordeste;Ate 50 mil hab.
2109908;Santa Inês - MA;   89489;Nordeste;De 50 mil a 200 mil hab.
2110005;Santa Luzia - MA;   72887;Nordeste;De 50 mil a 200 mil hab.
2110039;Santa Luzia do Paruá - MA;   25371;Nordeste;Ate 50 mil hab.
2110104;Santa Quitéria do Maranhão - MA;   25764;Nordeste;Ate 50 mil hab.
2110203;Santa Rita - MA;   38298;Nordeste;Ate 50 mil hab.
2110237;Santana do Maranhão - MA;   13547;Nordeste;Ate 50 mil hab.
2110278;Santo Amaro do Maranhão - MA;   16034;Nordeste;Ate 50 mil hab.
2110302;Santo Antônio dos Lopes - MA;   14522;Nordeste;Ate 50 mil hab.
2110401;São Benedito do Rio Preto - MA;   18717;Nordeste;Ate 50 mil hab.
2110500;São Bento - MA;   45604;Nordeste;Ate 50 mil hab.
2110609;São Bernardo - MA;   28667;Nordeste;Ate 50 mil hab.
2110658;São Domingos do Azeitão - MA;    7420;Nordeste;Ate 50 mil hab.
2110708;São Domingos do Maranhão - MA;   34384;Nordeste;Ate 50 mil hab.
2110807;São Félix de Balsas - MA;    4562;Nordeste;Ate 50 mil hab.
2110856;São Francisco do Brejão - MA;   11941;Nordeste;Ate 50 mil hab.
2110906;São Francisco do Maranhão - MA;   12218;Nordeste;Ate 50 mil hab.
2111003;São João Batista - MA;   20701;Nordeste;Ate 50 mil hab.
2111029;São João do Carú - MA;   15787;Nordeste;Ate 50 mil hab.
2111052;São João do Paraíso - MA;   11193;Nordeste;Ate 50 mil hab.
2111078;São João do Soter - MA;   18645;Nordeste;Ate 50 mil hab.
2111102;São João dos Patos - MA;   25996;Nordeste;Ate 50 mil hab.
2111201;São José de Ribamar - MA;  179028;Nordeste;De 50 mil a 200 mil hab.
2111250;São José dos Basílios - MA;    7640;Nordeste;Ate 50 mil hab.
2111300;São Luís - MA; 1108975;Nordeste;Acima de 500 mil hab.
2111409;São Luís Gonzaga do Maranhão - MA;   18727;Nordeste;Ate 50 mil hab.
2111508;São Mateus do Maranhão - MA;   41579;Nordeste;Ate 50 mil hab.
2111532;São Pedro da Água Branca - MA;   12735;Nordeste;Ate 50 mil hab.
2111573;São Pedro dos Crentes - MA;    4684;Nordeste;Ate 50 mil hab.
2111607;São Raimundo das Mangabeiras - MA;   18980;Nordeste;Ate 50 mil hab.
2111631;São Raimundo do Doca Bezerra - MA;    5131;Nordeste;Ate 50 mil hab.
2111672;São Roberto - MA;    6789;Nordeste;Ate 50 mil hab.
2111706;São Vicente Ferrer - MA;   22350;Nordeste;Ate 50 mil hab.
2111722;Satubinha - MA;   14096;Nordeste;Ate 50 mil hab.
2111748;Senador Alexandre Costa - MA;   11214;Nordeste;Ate 50 mil hab.
2111763;Senador La Rocque - MA;   14050;Nordeste;Ate 50 mil hab.
2111789;Serrano do Maranhão - MA;   10299;Nordeste;Ate 50 mil hab.
2111805;Sítio Novo - MA;   18160;Nordeste;Ate 50 mil hab.
2111904;Sucupira do Norte - MA;   10634;Nordeste;Ate 50 mil hab.
2111953;Sucupira do Riachão - MA;    5676;Nordeste;Ate 50 mil hab.
2112001;Tasso Fragoso - MA;    8582;Nordeste;Ate 50 mil hab.
2112100;Timbiras - MA;   29183;Nordeste;Ate 50 mil hab.
2112209;Timon - MA;  170222;Nordeste;De 50 mil a 200 mil hab.
2112233;Trizidela do Vale - MA;   22112;Nordeste;Ate 50 mil hab.
2112274;Tufilândia - MA;    5854;Nordeste;Ate 50 mil hab.
2112308;Tuntum - MA;   42040;Nordeste;Ate 50 mil hab.
2112407;Turiaçu - MA;   35709;Nordeste;Ate 50 mil hab.
2112456;Turilândia - MA;   25868;Nordeste;Ate 50 mil hab.
2112506;Tutóia - MA;   59398;Nordeste;De 50 mil a 200 mil hab.
2112605;Urbano Santos - MA;   33459;Nordeste;Ate 50 mil hab.
2112704;Vargem Grande - MA;   57168;Nordeste;De 50 mil a 200 mil hab.
2112803;Viana - MA;   52649;Nordeste;De 50 mil a 200 mil hab.
2112852;Vila Nova dos Martírios - MA;   13598;Nordeste;Ate 50 mil hab.
2112902;Vitória do Mearim - MA;   32861;Nordeste;Ate 50 mil hab.
2113009;Vitorino Freire - MA;   31522;Nordeste;Ate 50 mil hab.
2114007;Zé Doca - MA;   51956;Nordeste;De 50 mil a 200 mil hab.
2200053;Acauã - PI;    7102;Nordeste;Ate 50 mil hab.
2200103;Agricolândia - PI;    5131;Nordeste;Ate 50 mil hab.
2200202;Água Branca - PI;   17470;Nordeste;Ate 50 mil hab.
2200251;Alagoinha do Piauí - PI;    7665;Nordeste;Ate 50 mil hab.
2200277;Alegrete do Piauí - PI;    4918;Nordeste;Ate 50 mil hab.
2200301;Alto Longá - PI;   14339;Nordeste;Ate 50 mil hab.
2200400;Altos - PI;   40605;Nordeste;Ate 50 mil hab.
2200459;Alvorada do Gurguéia - PI;    5445;Nordeste;Ate 50 mil hab.
2200509;Amarante - PI;   17604;Nordeste;Ate 50 mil hab.
2200608;Angical do Piauí - PI;    6783;Nordeste;Ate 50 mil hab.
2200707;Anísio de Abreu - PI;    9938;Nordeste;Ate 50 mil hab.
2200806;Antônio Almeida - PI;    3170;Nordeste;Ate 50 mil hab.
2200905;Aroazes - PI;    5827;Nordeste;Ate 50 mil hab.
2200954;Aroeiras do Itaim - PI;    2551;Nordeste;Ate 50 mil hab.
2201002;Arraial - PI;    4720;Nordeste;Ate 50 mil hab.
2201051;Assunção do Piauí - PI;    7863;Nordeste;Ate 50 mil hab.
2201101;Avelino Lopes - PI;   11326;Nordeste;Ate 50 mil hab.
2201150;Baixa Grande do Ribeiro - PI;   11671;Nordeste;Ate 50 mil hab.
2201176;Barra D'Alcântara - PI;    3952;Nordeste;Ate 50 mil hab.
2201200;Barras - PI;   47185;Nordeste;Ate 50 mil hab.
2201309;Barreiras do Piauí - PI;    3352;Nordeste;Ate 50 mil hab.
2201408;Barro Duro - PI;    7027;Nordeste;Ate 50 mil hab.
2201507;Batalha - PI;   26905;Nordeste;Ate 50 mil hab.
2201556;Bela Vista do Piauí - PI;    4030;Nordeste;Ate 50 mil hab.
2201572;Belém do Piauí - PI;    3587;Nordeste;Ate 50 mil hab.
2201606;Beneditinos - PI;   10473;Nordeste;Ate 50 mil hab.
2201705;Bertolínia - PI;    5507;Nordeste;Ate 50 mil hab.
2201739;Betânia do Piauí - PI;    6210;Nordeste;Ate 50 mil hab.
2201770;Boa Hora - PI;    6815;Nordeste;Ate 50 mil hab.
2201804;Bocaina - PI;    4505;Nordeste;Ate 50 mil hab.
2201903;Bom Jesus - PI;   25387;Nordeste;Ate 50 mil hab.
2201919;Bom Princípio do Piauí - PI;    5651;Nordeste;Ate 50 mil hab.
2201929;Bonfim do Piauí - PI;    5685;Nordeste;Ate 50 mil hab.
2201945;Boqueirão do Piauí - PI;    6426;Nordeste;Ate 50 mil hab.
2201960;Brasileira - PI;    8347;Nordeste;Ate 50 mil hab.
2201988;Brejo do Piauí - PI;    3848;Nordeste;Ate 50 mil hab.
2202000;Buriti dos Lopes - PI;   19807;Nordeste;Ate 50 mil hab.
2202026;Buriti dos Montes - PI;    8264;Nordeste;Ate 50 mil hab.
2202059;Cabeceiras do Piauí - PI;   10630;Nordeste;Ate 50 mil hab.
2202075;Cajazeiras do Piauí - PI;    3573;Nordeste;Ate 50 mil hab.
2202083;Cajueiro da Praia - PI;    7674;Nordeste;Ate 50 mil hab.
2202091;Caldeirão Grande do Piauí - PI;    5781;Nordeste;Ate 50 mil hab.
2202109;Campinas do Piauí - PI;    5620;Nordeste;Ate 50 mil hab.
2202117;Campo Alegre do Fidalgo - PI;    5069;Nordeste;Ate 50 mil hab.
2202133;Campo Grande do Piauí - PI;    5965;Nordeste;Ate 50 mil hab.
2202174;Campo Largo do Piauí - PI;    7311;Nordeste;Ate 50 mil hab.
2202208;Campo Maior - PI;   46893;Nordeste;Ate 50 mil hab.
2202251;Canavieira - PI;    3944;Nordeste;Ate 50 mil hab.
2202307;Canto do Buriti - PI;   21258;Nordeste;Ate 50 mil hab.
2202406;Capitão de Campos - PI;   11445;Nordeste;Ate 50 mil hab.
2202455;Capitão Gervásio Oliveira - PI;    4114;Nordeste;Ate 50 mil hab.
2202505;Caracol - PI;   10964;Nordeste;Ate 50 mil hab.
2202539;Caraúbas do Piauí - PI;    5890;Nordeste;Ate 50 mil hab.
2202554;Caridade do Piauí - PI;    5085;Nordeste;Ate 50 mil hab.
2202604;Castelo do Piauí - PI;   19715;Nordeste;Ate 50 mil hab.
2202653;Caxingó - PI;    5451;Nordeste;Ate 50 mil hab.
2202703;Cocal - PI;   27845;Nordeste;Ate 50 mil hab.
2202711;Cocal de Telha - PI;    4899;Nordeste;Ate 50 mil hab.
2202729;Cocal dos Alves - PI;    6168;Nordeste;Ate 50 mil hab.
2202737;Coivaras - PI;    4032;Nordeste;Ate 50 mil hab.
2202752;Colônia do Gurguéia - PI;    6516;Nordeste;Ate 50 mil hab.
2202778;Colônia do Piauí - PI;    7661;Nordeste;Ate 50 mil hab.
2202802;Conceição do Canindé - PI;    4807;Nordeste;Ate 50 mil hab.
2202851;Coronel José Dias - PI;    4685;Nordeste;Ate 50 mil hab.
2202901;Corrente - PI;   26709;Nordeste;Ate 50 mil hab.
2203008;Cristalândia do Piauí - PI;    8323;Nordeste;Ate 50 mil hab.
2203107;Cristino Castro - PI;   10444;Nordeste;Ate 50 mil hab.
2203206;Curimatá - PI;   11426;Nordeste;Ate 50 mil hab.
2203230;Currais - PI;    4968;Nordeste;Ate 50 mil hab.
2203255;Curralinhos - PI;    4459;Nordeste;Ate 50 mil hab.
2203271;Curral Novo do Piauí - PI;    5367;Nordeste;Ate 50 mil hab.
2203305;Demerval Lobão - PI;   13840;Nordeste;Ate 50 mil hab.
2203354;Dirceu Arcoverde - PI;    7029;Nordeste;Ate 50 mil hab.
